name,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
Mr. Submarine,V2T5P89pxfsI-nZQE-ZVog,mr-submarine-blue-island,https://s3-media4.fl.yelpcdn.com/bphoto/bGQ3MWZQC_ckE4ZVk036jA/o.jpg,False,https://www.yelp.com/biz/mr-submarine-blue-island?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,7,sandwiches | Sandwiches,1.5,41.6627,-87.695182,True,False,False,$,3000 W 127th St,,,Blue Island,60406,US,IL,"3000 W 127th St, Blue Island, IL 60406",+17082930003,(708) 293-0003,3767.70219180589
Jalisco Express Restaurant,AYS5f83Kt50bKzBa0yMGAw,jalisco-express-restaurant-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/7LN_t-Mn5jwStsu5tYrE-w/o.jpg,False,https://www.yelp.com/biz/jalisco-express-restaurant-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,66,mexican | Mexican,3.5,41.6950968,-87.7400149,True,False,False,$,10846 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10846 S Cicero Ave, Oak Lawn, IL 60453",+17084236476,(708) 423-6476,2101.0888098446044
Country House Restaurants,ozQz6cS0Hk-AiRU6AUp2hg,country-house-restaurants-alsip,https://s3-media3.fl.yelpcdn.com/bphoto/vjGx3jnL7oscXD-w7uoTpw/o.jpg,False,https://www.yelp.com/biz/country-house-restaurants-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,103,newamerican | American (New),4.0,41.6620750427246,-87.7548294067383,True,False,False,$$,5400 W 127th St,,,Alsip,60803,US,IL,"5400 W 127th St, Alsip, IL 60803",+17083894618,(708) 389-4618,5237.675268489192
The Original Pancake House,AOo_3JBwGQ0cuPr1G-1nlQ,the-original-pancake-house-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/xZLmCunYKD0AjHNp7L7r0g/o.jpg,False,https://www.yelp.com/biz/the-original-pancake-house-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,115,"tradamerican | American (Traditional), breakfast_brunch | Breakfast & Brunch, waffles | Waffles",3.0,41.6940022845277,-87.7402378991246,True,False,False,$$,10900 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10900 S Cicero Ave, Oak Lawn, IL 60453",+17083469800,(708) 346-9800,2109.622037311387
Sub Cities,JMxHvFiQmYWVGq0tz-QzKA,sub-cities-alsip,https://s3-media3.fl.yelpcdn.com/bphoto/cus0QZJZh5h9J9TgqnL8qg/o.jpg,False,https://www.yelp.com/biz/sub-cities-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,31,sandwiches | Sandwiches,4.5,41.6686287,-87.7395057,True,False,False,$,12318 S Cicero Ave,,,Alsip,60803,US,IL,"12318 S Cicero Ave, Alsip, IL 60803",+17084895060,(708) 489-5060,3906.682023992707
El Taco Sabroso #2,gshhGYs9_iC9c8b3SsLroA,el-taco-sabroso-2-oak-lawn-2,https://s3-media2.fl.yelpcdn.com/bphoto/-5rlMusEa5xFkCaCkvHdUg/o.jpg,False,https://www.yelp.com/biz/el-taco-sabroso-2-oak-lawn-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,30,mexican | Mexican,4.0,41.695907,-87.740366,True,False,False,$,10812 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10812 S Cicero Ave, Oak Lawn, IL 60453",+17082290027,(708) 229-0027,2075.197856297867
Barone's Family Style Restaurant,d9N7xwhJRYmiiEpPrQX57w,barones-family-style-restaurant-crestwood-4,https://s3-media1.fl.yelpcdn.com/bphoto/OMkX0jwl9U-G48GVJgcing/o.jpg,False,https://www.yelp.com/biz/barones-family-style-restaurant-crestwood-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,59,"italian | Italian, pizza | Pizza",4.0,41.661059,-87.757665,True,False,False,$$,12701 Central Ave,,,Crestwood,60418,US,IL,"12701 Central Ave, Crestwood, IL 60418",+17088568898,(708) 856-8898,5466.313786767291
The Great American Bagel,yaSjdnzpcFhMZkMMxZS_zg,the-great-american-bagel-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/-lj1gQw0Hd-OQR1irrFVZA/o.jpg,False,https://www.yelp.com/biz/the-great-american-bagel-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,46,"delis | Delis, bagels | Bagels",3.5,41.6960482299328,-87.7399780601263,True,False,False,$,10814 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10814 S Cicero Ave, Oak Lawn, IL 60453",+17084995620,(708) 499-5620,2085.232229826528
Beggars Pizza,D76HdXFjAqk1Xp05SXdBnA,beggars-pizza-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/qedwSrUJDmcq0SK8Uprq-w/o.jpg,False,https://www.yelp.com/biz/beggars-pizza-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,48,"pizza | Pizza, italian | Italian",4.0,41.7057578,-87.7599796,False,False,False,$$,10240 S Central Ave,,,Oak Lawn,60453,US,IL,"10240 S Central Ave, Oak Lawn, IL 60453",+17084990505,(708) 499-0505,3791.4461036093285
Wingz It Iz,Xfth43UGX4zodvxauyLm2g,wingz-it-iz-alsip-10,https://s3-media2.fl.yelpcdn.com/bphoto/ifn__mTaFojxfQkbUFS7YA/o.jpg,False,https://www.yelp.com/biz/wingz-it-iz-alsip-10?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,24,"chicken_wings | Chicken Wings, seafood | Seafood, fishnchips | Fish & Chips",4.0,41.6902546367502,-87.7446622028947,True,True,False,$,5043 W 111th St,,,Alsip,60803,US,IL,"5043 W 111th St, Alsip, IL 60803",+17085059699,(708) 505-9699,2590.9458111687227
Lou Malnati's Pizzeria,5EPC5zQ6mHef82M7f3D9Tg,lou-malnatis-pizzeria-oak-lawn-2,https://s3-media1.fl.yelpcdn.com/bphoto/pENYCQc5tBeufY-ePUREvw/o.jpg,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-oak-lawn-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,78,"pizza | Pizza, italian | Italian",3.0,41.7198594,-87.7528501,True,True,False,$$,5261 W 95th St,,,Oak Lawn,60453,US,IL,"5261 W 95th St, Oak Lawn, IL 60453",+17084252600,(708) 425-2600,3863.0969397321846
Golden Bear Pancake House,lZpRKDekJDzt79IWMbKuBg,golden-bear-pancake-house-alsip,https://s3-media3.fl.yelpcdn.com/bphoto/icK8_Bgll-VrsSvsIrNppg/o.jpg,False,https://www.yelp.com/biz/golden-bear-pancake-house-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,57,"tradamerican | American (Traditional), breakfast_brunch | Breakfast & Brunch, creperies | Creperies",3.5,41.67406153796,-87.7383911625656,True,True,False,$$,12001 S Cicero Ave,,,Alsip,60803,US,IL,"12001 S Cicero Ave, Alsip, IL 60803",+17086533454,(708) 653-3454,3346.3709151452776
Petey's Bungalow Lounge,fetl4pvCgOoN5IGKym2G8w,peteys-bungalow-lounge-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/0nUPdBP-v_A8AfA8EVaOIQ/o.jpg,False,https://www.yelp.com/biz/peteys-bungalow-lounge-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,69,"steak | Steakhouses, bars | Bars, seafood | Seafood",3.0,41.7200797250475,-87.7312909234664,False,False,False,$$,4401 W 95th St,,,Oak Lawn,60453,US,IL,"4401 W 95th St, Oak Lawn, IL 60453",+17084248210,(708) 424-8210,2683.964060627467
Jenny's Steak House,UknUg74CCCQYOdEE--ey7w,jennys-steak-house-chicago-ridge-2,https://s3-media2.fl.yelpcdn.com/bphoto/pXOGtY3T0VgnYraQ2QYtUg/o.jpg,False,https://www.yelp.com/biz/jennys-steak-house-chicago-ridge-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,113,"steak | Steakhouses, tradamerican | American (Traditional)",3.0,41.6905937194824,-87.7643508911133,True,True,False,$$,11041 Menard Ave,,,Chicago Ridge,60415,US,IL,"11041 Menard Ave, Chicago Ridge, IL 60415",+17082292272,(708) 229-2272,4144.3352867201575
Wings Chinese Food,D5zd2MSW8-IPVUIEROcjnQ,wings-chinese-food-alsip,https://s3-media2.fl.yelpcdn.com/bphoto/0voJZhZxd6n3iLUplUJPzQ/o.jpg,False,https://www.yelp.com/biz/wings-chinese-food-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,39,chinese | Chinese,3.5,41.670814,-87.718743,True,True,False,$,12213 S Pulaski Rd,,,Alsip,60803,US,IL,"12213 S Pulaski Rd, Alsip, IL 60803",+17083710455,(708) 371-0455,3136.8603421340445
TC Pub,_PozyB2yyjOAaXeMW67TlQ,tc-pub-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/Hpcvt2Ks6Ck-Zufj5NjxTQ/o.jpg,False,https://www.yelp.com/biz/tc-pub-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,42,"pubs | Pubs, sportsbars | Sports Bars",3.5,41.71635,-87.7408331,False,True,False,$,9700 S Cicero Ave,,,Oak Lawn,60453,US,IL,"9700 S Cicero Ave, Oak Lawn, IL 60453",+17084254252,(708) 425-4252,2846.5664472065646
Eggman's Restaurant,jD2TirxpRrbvV9_2BVuNlg,eggmans-restaurant-alsip,https://s3-media2.fl.yelpcdn.com/bphoto/U7KRP8P6_nr7GpSy3CGA5w/o.jpg,False,https://www.yelp.com/biz/eggmans-restaurant-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,42,breakfast_brunch | Breakfast & Brunch,3.5,41.66175,-87.7187,True,False,False,$,12701 S Pulaski Rd,,,Alsip,60803,US,IL,"12701 S Pulaski Rd, Alsip, IL 60803",,,4145.040973968573
Papa Joe's Restaurant,51c4sFwylu9slqCLRH1xAw,papa-joes-restaurant-chicago-ridge-3,https://s3-media1.fl.yelpcdn.com/bphoto/z-6FYMBzBgPdkg5UJhtI_A/o.jpg,False,https://www.yelp.com/biz/papa-joes-restaurant-chicago-ridge-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,99,"pizza | Pizza, italian | Italian",3.0,41.6905647,-87.7666281,True,True,False,$$,5900 W 111th St,,,Chicago Ridge,60415,US,IL,"5900 W 111th St, Chicago Ridge, IL 60415",+17086365030,(708) 636-5030,4329.516275693753
Frankie's Beef Pasta & Catering,1-EC8R7xUDU3usp-RkLPOw,frankies-beef-pasta-and-catering-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/7ChcNKCYc79OEEWOUMe33g/o.jpg,False,https://www.yelp.com/biz/frankies-beef-pasta-and-catering-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,42,italian | Italian,3.5,41.719727,-87.7636874,True,False,False,$,5721 W 95th St,,,Oak Lawn,60453,US,IL,"5721 W 95th St, Oak Lawn, IL 60453",+17084234444,(708) 423-4444,4605.725731134013
Taco Burrito King,UPFIvCzWr8ONwrK6X6griA,taco-burrito-king-alsip-2,https://s3-media1.fl.yelpcdn.com/bphoto/7HBtFD-UZhBTkJwJs3we3Q/o.jpg,False,https://www.yelp.com/biz/taco-burrito-king-alsip-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,49,mexican | Mexican,3.5,41.6709709,-87.7193298,True,True,False,$,12201 S Pulaski Rd,,,Alsip,60803,US,IL,"12201 S Pulaski Rd, Alsip, IL 60803",+17083883400,(708) 388-3400,3117.617933807701
Ruan's China Kitchen,tspwNmaPmJtDxpu6fU80tw,ruans-china-kitchen-oak-lawn,https://s3-media2.fl.yelpcdn.com/bphoto/Wr0mFe9VE4Xct0sQD44mXg/o.jpg,False,https://www.yelp.com/biz/ruans-china-kitchen-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,35,chinese | Chinese,3.0,41.7023141,-87.7399501,True,False,False,$,10427 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10427 S Cicero Ave, Oak Lawn, IL 60453",+17082292889,(708) 229-2889,2022.680983724242
Corner Bakery,EnHC3A3HOvIKngO_XsJfOg,corner-bakery-oak-lawn-2,https://s3-media1.fl.yelpcdn.com/bphoto/72SKWMhH_uk0vXJnbpw-WA/o.jpg,False,https://www.yelp.com/biz/corner-bakery-oak-lawn-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,74,"breakfast_brunch | Breakfast & Brunch, sandwiches | Sandwiches, salad | Salad",3.0,41.717788914376,-87.7402512051616,True,True,False,$$,9621 Cicero Ave,,,Oak Lawn,60453,US,IL,"9621 Cicero Ave, Oak Lawn, IL 60453",+17089077981,(708) 907-7981,2923.863091831053
Hooters,Y7XPPlZ_M2ir4ptVka_s4w,hooters-oaklawn,https://s3-media2.fl.yelpcdn.com/bphoto/KK0iYB3fbJSBk01GybvFIw/o.jpg,False,https://www.yelp.com/biz/hooters-oaklawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,209,"tradamerican | American (Traditional), sportsbars | Sports Bars, chicken_wings | Chicken Wings",2.0,41.7258581574173,-87.7406290636558,False,False,False,$$,9159 S Cicero Ave,,,Oaklawn,60453,US,IL,"9159 S Cicero Ave, Oaklawn, IL 60453",+17084234668,(708) 423-4668,3639.3506167406636
Culver's,i3nUOBHknLV9OjI4bEG7rg,culvers-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/VnjQvgvJtP8LVes6rdcx6g/o.jpg,False,https://www.yelp.com/biz/culvers-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,25,"hotdogs | Fast Food, burgers | Burgers, icecream | Ice Cream & Frozen Yogurt",3.5,41.6967124938965,-87.7393798828125,True,False,False,$,10745 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10745 S Cicero Ave, Oak Lawn, IL 60453",+17085815696,(708) 581-5696,1981.2979059973886
St James Place,cMGqroo0Z3cZuNFMwB64IQ,st-james-place-oak-lawn,https://s3-media3.fl.yelpcdn.com/bphoto/JjPLYOwXJa6OodtCgWm5Fg/o.jpg,False,https://www.yelp.com/biz/st-james-place-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,26,pubs | Pubs,4.0,41.7196002,-87.7534748,False,False,False,$,5305 W 95th St,,,Oak Lawn,60453,US,IL,"5305 W 95th St, Oak Lawn, IL 60453",+17084251330,(708) 425-1330,3887.5135924944507
Allgauer's Restaurant,swjmCty2-W_uskb3-tvrvg,allgauers-restaurant-alsip,https://s3-media3.fl.yelpcdn.com/bphoto/yfnfZea-uOXlLPkQkyWqmg/o.jpg,False,https://www.yelp.com/biz/allgauers-restaurant-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,41,newamerican | American (New),3.5,41.6629502533899,-87.7448587965429,True,False,False,$$,5000 W 127th St,,,Alsip,60803,US,IL,"5000 W 127th St, Alsip, IL 60803",+17082724223,(708) 272-4223,4676.725471490037
Starbucks,1TApnpDrHIpYSDycbk6PTg,starbucks-oak-lawn-6,https://s3-media1.fl.yelpcdn.com/bphoto/GpjYmckaIcGeVfVY8FfdOQ/o.jpg,False,https://www.yelp.com/biz/starbucks-oak-lawn-6?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,24,coffee | Coffee & Tea,3.5,41.692199,-87.740339,True,False,False,$$,11016 S Cicero Ave,,,Oak Lawn,60453,US,IL,"11016 S Cicero Ave, Oak Lawn, IL 60453",+17084223774,(708) 422-3774,2178.2952005832176
Firehouse Subs,-PirwH7k4JXR7vnZSMHLLg,firehouse-subs-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/7wakDhlRs9yzX5UT4tYe7g/o.jpg,False,https://www.yelp.com/biz/firehouse-subs-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,41,"sandwiches | Sandwiches, hotdogs | Fast Food, delis | Delis",3.0,41.69223,-87.74055,True,True,False,$,11008 S Cicero,,,Oak Lawn,60453,US,IL,"11008 S Cicero, Oak Lawn, IL 60453",+17086343950,(708) 634-3950,2175.114870644707
sakura japanese express,vYATN9_fxFjslVRjV8c1ow,sakura-japanese-express-alsip,https://s3-media3.fl.yelpcdn.com/bphoto/M2mEHyAEKKtzQWNwttXLaw/o.jpg,False,https://www.yelp.com/biz/sakura-japanese-express-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,23,"japanese | Japanese, sushi | Sushi Bars, noodles | Noodles",4.0,41.66193,-87.75482,True,True,False,,5438 W 127th St,,,Alsip,60803,US,IL,"5438 W 127th St, Alsip, IL 60803",+17088979192,(708) 897-9192,5267.17292707414
Panera Bread,emGoPvdzz28u49cEE41LBA,panera-bread-oak-lawn,https://s3-media3.fl.yelpcdn.com/bphoto/ObwMflBxzS-e-bLdYRicww/o.jpg,False,https://www.yelp.com/biz/panera-bread-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,59,"sandwiches | Sandwiches, salad | Salad, soup | Soup",2.5,41.7002597,-87.7394778,True,False,False,$$,10553 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10553 S Cicero Ave, Oak Lawn, IL 60453",+17084595181,(708) 459-5181,1979.4343506365467
Burrito Alegre,ZJg6D0pOudcMT36qhYs54w,burrito-alegre-alsip,https://s3-media2.fl.yelpcdn.com/bphoto/ju1eTGdK_0bF_wIbhG6GXA/o.jpg,False,https://www.yelp.com/biz/burrito-alegre-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,32,mexican | Mexican,3.5,41.662547,-87.720768,False,False,False,$,4026 W 127th St,,,Alsip,60803,US,IL,"4026 W 127th St, Alsip, IL 60803",+17083888426,(708) 388-8426,4067.741658485474
Kazy Grill,lMoioLQLiS1hnRW81Qjw5w,kazy-grill-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/soMnAsqq34sRXEzk_37nNw/o.jpg,False,https://www.yelp.com/biz/kazy-grill-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,46,"mideastern | Middle Eastern, falafel | Falafel",3.0,41.7196051,-87.7633249,True,True,False,,5713 95th St,,,Oak Lawn,60453,US,IL,"5713 95th St, Oak Lawn, IL 60453",+17085813952,(708) 581-3952,4563.3599189686165
Baba Saj,B0mpfQkYoFYBnzq_-D3ANQ,baba-saj-oak-lawn,https://s3-media4.fl.yelpcdn.com/bphoto/z5fKITiYx3jOjWk8iezkEg/o.jpg,False,https://www.yelp.com/biz/baba-saj-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,9,"bakeries | Bakeries, mediterranean | Mediterranean",4.0,41.6952347620346,-87.7402026951313,True,True,False,$,10832 S Cicero Ave,,,Oak Lawn,60453,US,IL,"10832 S Cicero Ave, Oak Lawn, IL 60453",+17089524959,(708) 952-4959,2075.3394342628167
Athens Gyros,82dXFWIxKSarJ3UmgbpAHA,athens-gyros-alsip,https://s3-media2.fl.yelpcdn.com/bphoto/33Tt_JEEC8wrMmpK0dqA_A/o.jpg,False,https://www.yelp.com/biz/athens-gyros-alsip?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,31,"greek | Greek, burgers | Burgers, hotdog | Hot Dogs",3.5,41.6615849,-87.7545218,True,True,False,$,5430 W 127th St,,,Alsip,60803,US,IL,"5430 W 127th St, Alsip, IL 60803",+17083898338,(708) 389-8338,5263.6996971826275
Starbucks,xyfVtfnSLSi8220q0ksgeQ,starbucks-oak-lawn-3,https://s3-media1.fl.yelpcdn.com/bphoto/LKlknO1QcVawVdpTmUfMxA/o.jpg,False,https://www.yelp.com/biz/starbucks-oak-lawn-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,37,coffee | Coffee & Tea,2.5,41.705014,-87.739939,True,False,False,$$,10301 S Cicero,,,Oak Lawn,60453,US,IL,"10301 S Cicero, Oak Lawn, IL 60453",+17084257240,(708) 425-7240,2122.7221852761973
Buffet City,pmqX3YvYJbei1_rBGZozUg,buffet-city-oak-lawn-2,https://s3-media1.fl.yelpcdn.com/bphoto/cizwgalst_wN7owsmz9PVg/o.jpg,False,https://www.yelp.com/biz/buffet-city-oak-lawn-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,61,chinese | Chinese,3.0,41.7338899,-87.7413299,False,False,False,$$,8708 S Cicero Ave,,,Oak Lawn,60453,US,IL,"8708 S Cicero Ave, Oak Lawn, IL 60453",+17082299988,(708) 229-9988,4488.936877151701
Krauss' Gaslite Lounge,6qY3Z5S-eyUJo7sbICh2XQ,krauss-gaslite-lounge-oak-lawn-2,https://s3-media3.fl.yelpcdn.com/bphoto/OSkk8ecbmo5Whm71kCPBqQ/o.jpg,False,https://www.yelp.com/biz/krauss-gaslite-lounge-oak-lawn-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,13,pubs | Pubs,4.0,41.7202072143555,-87.74951171875,True,False,False,$,5130 W 95th St,,,Oak Lawn,60453,US,IL,"5130 W 95th St, Oak Lawn, IL 60453",+17088577828,(708) 857-7828,3666.083753428624
Chen's House,qfIpSbcD1PFBHngPZdTuPg,chens-house-oak-lawn,https://s3-media2.fl.yelpcdn.com/bphoto/rY4Q0FXvSHxS9K8tZBl5rw/o.jpg,False,https://www.yelp.com/biz/chens-house-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,47,"chinese | Chinese, thai | Thai",3.0,41.7056408,-87.7599736,True,True,False,$,10258 Central Ave,,,Oak Lawn,60453,US,IL,"10258 Central Ave, Oak Lawn, IL 60453",+17088578216,(708) 857-8216,3784.237930587986
Starbucks,GSP5uBFRXWgWvHRr9BG1PQ,starbucks-oak-lawn-7,https://s3-media1.fl.yelpcdn.com/bphoto/w9YMresfF85tP4F6uHTdLg/o.jpg,False,https://www.yelp.com/biz/starbucks-oak-lawn-7?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,26,coffee | Coffee & Tea,3.5,41.719583,-87.749512,True,False,False,$,5135 West 95th St,,,Oak Lawn,60453,US,IL,"5135 West 95th St, Oak Lawn, IL 60453",+17089529820,(708) 952-9820,3626.1968212707256
Potbelly Sandwich Shop,_WY0UqIRkZTNvcdzCmVmQQ,potbelly-sandwich-shop-oak-lawn,https://s3-media3.fl.yelpcdn.com/bphoto/DVYiez2difmnpTZ4f4OQ6w/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,29,"sandwiches | Sandwiches, hotdogs | Fast Food, salad | Salad",3.5,41.7195464149928,-87.749249,True,True,False,$,5129 W 95th St,,,Oak Lawn,60453,US,IL,"5129 W 95th St, Oak Lawn, IL 60453",+17082291234,(708) 229-1234,3606.7401188251392
