id,name,area,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
xlNLjn6cK_Bz1tgchAiYXA,Dark Matter Coffee - Electric Mud Coffee Bar,Bucktown,dark-matter-coffee-electric-mud-coffee-bar-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/YNEwK2URU99ygEu37q51AQ/o.jpg,False,https://www.yelp.com/biz/dark-matter-coffee-electric-mud-coffee-bar-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,40,"cafes | Cafes, coffee | Coffee & Tea",4.5,41.9155702,-87.6877,True,False,False,$,1856 N Western Ave,,,Chicago,60647,US,IL,"1856 N Western Ave, Chicago, IL 60647",+17736986086,(773) 698-6086,1188.5047399652644
xlX-nO0SaNwjGueCsgV-0g,Dimo's Pizza,Lakeview,dimos-pizza-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/kSxTEHKlitVnDL-Tua_Atw/o.jpg,False,https://www.yelp.com/biz/dimos-pizza-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,937,"pizza | Pizza, bbq | Barbeque, italian | Italian",4.0,41.94521,-87.65467,True,True,False,$,3463 N Clark St,,,Chicago,60657,US,IL,"3463 N Clark St, Chicago, IL 60657",+17735254580,(773) 525-4580,220.90074336519663
xoS0iA36biZSXYE7y57D_g,Everest,Printer's Row,everest-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/Fantl2fv3SrVVAvJ7i1JiQ/o.jpg,False,https://www.yelp.com/biz/everest-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,381,"french | French, venues | Venues & Event Spaces, vegetarian | Vegetarian",3.5,41.8756347,-87.6330489012234,False,False,False,$$$$,425 S Financial Pl,Fl 40,,Chicago,60605,US,IL,"425 S Financial Pl, Fl 40, Chicago, IL 60605",+13126638920,(312) 663-8920,194.2539713819154
xoi7Cw7FoknAx5p880RtWQ,Au Cheval,Fulton Market,au-cheval-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/y76qZ2PAzwDQQcOG4mmqUw/o.jpg,False,https://www.yelp.com/biz/au-cheval-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,7119,"bars | Bars, tradamerican | American (Traditional)",4.5,41.88466,-87.647668,True,True,False,$$,800 W Randolph St,,,Chicago,60607,US,IL,"800 W Randolph St, Chicago, IL 60607",+13129294580,(312) 929-4580,356.9838338511303
xpNlhoJhrquywsdZqPayjA,The Common Cup,Rogers Park,the-common-cup-chicago-2,https://s3-media4.fl.yelpcdn.com/bphoto/Ny45o74-IJfBQhIRFcCw6A/o.jpg,False,https://www.yelp.com/biz/the-common-cup-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,206,coffee | Coffee & Tea,3.5,42.007734,-87.6680734,True,False,False,$,1501 W Morse Ave,,,Chicago,60626,US,IL,"1501 W Morse Ave, Chicago, IL 60626",+17733380256,(773) 338-0256,327.0075275496299
xpWC-F1e4Qf4fAPjC701-g,Healthy and Simple,West Town,healthy-and-simple-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/OVjP3t4wZjcF7DN_Wj13hg/o.jpg,False,https://www.yelp.com/biz/healthy-and-simple-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,81,"juicebars | Juice Bars & Smoothies, cafes | Cafes, mexican | Mexican",4.5,41.89656,-87.6669,True,True,False,$,815 N Ashland Ave,,,Chicago,60622,US,IL,"815 N Ashland Ave, Chicago, IL 60622",+13126248971,(312) 624-8971,754.2854203812426
xq6n6IFXQCrHtI8Z7QndEw,Fontano's Subs,The Loop,fontanos-subs-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/InQUWH68d24DuRqi7ENQsA/o.jpg,False,https://www.yelp.com/biz/fontanos-subs-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,170,"sandwiches | Sandwiches, pizza | Pizza, salad | Salad",4.0,41.877367,-87.6245706,True,True,False,$,332 S Michigan Ave,,,Chicago,60604,US,IL,"332 S Michigan Ave, Chicago, IL 60604",+13126633061,(312) 663-3061,562.1246498475065
xr6YwdvbFHlPF5zzBtOO6A,Mayflower Chinese Restaurant,North Park,mayflower-chinese-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/Do-0hzcOQxMRjLqV9yjHJQ/o.jpg,False,https://www.yelp.com/biz/mayflower-chinese-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,99,chinese | Chinese,3.5,41.97654,-87.7283849,True,False,False,$,5240 N Pulaski Rd,Ste M,,Chicago,60630,US,IL,"5240 N Pulaski Rd, Ste M, Chicago, IL 60630",+17738662868,(773) 866-2868,911.0745215844892
xrMepV3KUqltASF8VzKE-A,The Glunz Tavern,Old Town,the-glunz-tavern-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/lgAubI_b7A7Nc-j06FLpew/o.jpg,False,https://www.yelp.com/biz/the-glunz-tavern-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,133,"bars | Bars, german | German, breakfast_brunch | Breakfast & Brunch",4.0,41.90408,-87.63477,True,True,False,$$,1202 N Wells,,,Chicago,60610,US,IL,"1202 N Wells, Chicago, IL 60610",+13126423001,(312) 642-3001,455.30739197206253
xrg0z_U7cVrq_G-zqtZ9iA,Bonchon Chicago - S China Pl,Chinatown,bonchon-chicago-s-china-pl-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/y-dqwSKYdPq6acM51sYyDA/o.jpg,False,https://www.yelp.com/biz/bonchon-chicago-s-china-pl-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,348,"chicken_wings | Chicken Wings, korean | Korean, salad | Salad",3.5,41.8536631865071,-87.6348391547799,True,True,False,$$,2163 S China Pl,,,Chicago,60616,US,IL,"2163 S China Pl, Chicago, IL 60616",+13128775832,(312) 877-5832,193.195458618479
xrgBDz7Yu_XxXjzAkuD6fQ,Summer Movies in the Parks hosted by the Chicago Park District,Chinatown,summer-movies-in-the-parks-hosted-by-the-chicago-park-district-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/dV2JkNjDrYjSNTD-385xsQ/o.jpg,False,https://www.yelp.com/biz/summer-movies-in-the-parks-hosted-by-the-chicago-park-district-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,16,"movietheaters | Cinema, parks | Parks",4.0,41.85,-87.65,False,False,False,,,,,Chicago,60686,US,IL,"Chicago, IL 60686",,,1156.4241581098104
xromEeRhcS6LvgiEb6-UMw,BomboBar Old Town,Old Town,bombobar-old-town-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/qaVRv4UqcJKyaQVrkpnAiw/o.jpg,False,https://www.yelp.com/biz/bombobar-old-town-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,69,"coffee | Coffee & Tea, desserts | Desserts, burgers | Burgers",4.0,41.90996,-87.63432,True,True,False,,1529 N Wells St,,,Chicago,60611,US,IL,"1529 N Wells St, Chicago, IL 60611",+13125498433,(312) 549-8433,370.32428968346676
xt0a6Kb20rvRfloL3trSAg,Taquerias Atotonilco,Little Village,taquerias-atotonilco-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/lruXn28fvLpJpILYj93EFA/o.jpg,False,https://www.yelp.com/biz/taquerias-atotonilco-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,199,tacos | Tacos,4.0,41.84452,-87.72286,False,False,False,$,3916 W 26th St,,,Chicago,60623,US,IL,"3916 W 26th St, Chicago, IL 60623",+17737623380,(773) 762-3380,1037.6976392454865
xtO4wPqXmmJ4w0YF792AcQ,Furious Spoon Pilsen,Pilsen,furious-spoon-pilsen-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/NW8yNQGRh_jz2Y9_7RO3Qg/o.jpg,False,https://www.yelp.com/biz/furious-spoon-pilsen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,230,ramen | Ramen,3.5,41.8581657277855,-87.6596339,True,True,False,$$,1316 W 18th St,,,Chicago,60608,US,IL,"1316 W 18th St, Chicago, IL 60608",+13126248461,(312) 624-8461,891.5272487124946
xtYmNr3kAvq-qKkjQaQTsQ,7-Eleven,Wrigleyville,7-eleven-chicago-48,https://s3-media4.fl.yelpcdn.com/bphoto/wFSIavXjIDtnotVZ4QRmSA/o.jpg,False,https://www.yelp.com/biz/7-eleven-chicago-48?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,20,"convenience | Convenience Stores, coffee | Coffee & Tea",2.5,41.9438829213501,-87.6489476,False,False,False,$,3407 N Halsted St,,,Chicago,60657,US,IL,"3407 N Halsted St, Chicago, IL 60657",+17733486581,(773) 348-6581,992.0649638423272
xuL81pHCuquac4KReIliMg,Krispy Krunchy Chicken,Burnside,krispy-krunchy-chicken-chicago-9,https://s3-media1.fl.yelpcdn.com/bphoto/VZ8jA2w9OPySVh0wyjhI6Q/o.jpg,False,https://www.yelp.com/biz/krispy-krunchy-chicken-chicago-9?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1,chickenshop | Chicken Shop,1.0,41.729915,-87.584693,False,False,False,,9049 S Stony Island Ave,,,Chicago,60617,US,IL,"9049 S Stony Island Ave, Chicago, IL 60617",+17732210948,(773) 221-0948,822.0702930845486
xvDsa5ltIWQYJb3PESbomQ,Mr Submarine,Garfield Ridge,mr-submarine-berwyn-4,https://s3-media3.fl.yelpcdn.com/bphoto/DTdDLmtLKUTM_hoS4E73vQ/o.jpg,False,https://www.yelp.com/biz/mr-submarine-berwyn-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,51,sandwiches | Sandwiches,4.0,41.82486,-87.80043,True,True,False,$,7103 Ogden Ave,,,Berwyn,60402,US,IL,"7103 Ogden Ave, Berwyn, IL 60402",+17084842911,(708) 484-2911,3657.388083106355
xvJ-MEgvAXb5qmSs7zQBDQ,Schweet Cheesecake,Austin,schweet-cheesecake-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/JqTxSAip5MJLsQndK1C2mg/o.jpg,False,https://www.yelp.com/biz/schweet-cheesecake-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,9,"bakeries | Bakeries, desserts | Desserts, cupcakes | Cupcakes",5.0,41.8948151,-87.7527256,True,True,False,,5051 W. Chicago Avenue,,,Chicago,60651,US,IL,"5051 W. Chicago Avenue, Chicago, IL 60651",+13126209469,(312) 620-9469,773.3136270219812
xwh6oCWWCBM5msIIBq5XUg,Bella Notte Chicago,Near West Side,bella-notte-chicago-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/5cWVsp6c0Gpz4r7meewJpw/o.jpg,False,https://www.yelp.com/biz/bella-notte-chicago-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,294,"italian | Italian, wine_bars | Wine Bars, seafood | Seafood",4.0,41.89133,-87.66185,True,True,False,$$,1374 W Grand Ave,,,Chicago,60622,US,IL,"1374 W Grand Ave, Chicago, IL 60622",+13127335136,(312) 733-5136,857.3619996068786
xx4AqXy2x2jvIIR2hsQotQ,Hash,Wicker Park,hash-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/g2e4mVWYwELOsP1Eg6wklg/o.jpg,False,https://www.yelp.com/biz/hash-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,420,"breakfast_brunch | Breakfast & Brunch, salad | Salad, sandwiches | Sandwiches",4.0,41.90655,-87.68673,True,True,False,$$,1357 N Western Ave,,,Chicago,60622,US,IL,"1357 N Western Ave, Chicago, IL 60622",+17736612964,(773) 661-2964,854.9974144828228
xxLEieT0C66E6Jni5LXWZA,Taco Boy,Cabrini-Green,taco-boy-chicago-3,https://s3-media1.fl.yelpcdn.com/bphoto/d3CkmLUMO1y-cAs1K6V6aQ/o.jpg,False,https://www.yelp.com/biz/taco-boy-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1,tacos | Tacos,1.0,41.9046448044087,-87.648605537602,False,False,False,,1234 N Halsted St,,,Chicago,60642,US,IL,"1234 N Halsted St, Chicago, IL 60642",,,330.0816272044088
xxj7GwkN0vAHmmcWr8nfaA,Psistaria Greek Taverna,Forest Glen,psistaria-greek-taverna-lincolnwood,https://s3-media3.fl.yelpcdn.com/bphoto/E_aJRuiizOLs_X0R_HyJgQ/o.jpg,False,https://www.yelp.com/biz/psistaria-greek-taverna-lincolnwood?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,537,"greek | Greek, mediterranean | Mediterranean",4.0,42.01151,-87.74571,True,True,False,$$,4711 W Touhy Ave,,,Lincolnwood,60712,US,IL,"4711 W Touhy Ave, Lincolnwood, IL 60712",+18476769400,(847) 676-9400,2553.9834654928677
xxlHyE0s9ITOdcxXK8x8tw,Nadia Fish & Chicken,South Shore,nadia-fish-and-chicken-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/SV-EGZgIyc1pd8FgELlyYQ/o.jpg,False,https://www.yelp.com/biz/nadia-fish-and-chicken-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,11,"seafood | Seafood, chicken_wings | Chicken Wings, pizza | Pizza",3.5,41.7583399,-87.55894,True,True,False,,2704 E 75th Pl,,,Chicago,60649,US,IL,"2704 E 75th Pl, Chicago, IL 60649",+17739331500,(773) 933-1500,790.2966453822305
xxygcMrxrbeZsZ_4RQMDDQ,Chicago  Artizen,Tri-Taylor,chicago-artizen-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/xuUcghvbmchpG7A7tzw0Og/o.jpg,False,https://www.yelp.com/biz/chicago-artizen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,3,desserts | Desserts,5.0,41.8878165,-87.6826154,False,False,False,,324 N Leavitt St,,Kitchen Chicago,Chicago,60612,US,IL,"324 N Leavitt St, Kitchen Chicago, Chicago, IL 60612",+13104909552,(310) 490-9552,1980.5264056082217
xy2FBJGECy-pxf0U9b2-eQ,Sultan's Market,Lincoln Park,sultans-market-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/2msYrjzjTKrhL3G-UGyHXQ/o.jpg,False,https://www.yelp.com/biz/sultans-market-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,553,"mideastern | Middle Eastern, mediterranean | Mediterranean",4.0,41.9284272,-87.6420285,True,True,False,$,2521 N Clark St,,,Chicago,60614,US,IL,"2521 N Clark St, Chicago, IL 60614",+13126389151,(312) 638-9151,869.61344445843
xyfVtfnSLSi8220q0ksgeQ,Starbucks,Mount Greenwood,starbucks-oak-lawn-3,https://s3-media1.fl.yelpcdn.com/bphoto/LKlknO1QcVawVdpTmUfMxA/o.jpg,False,https://www.yelp.com/biz/starbucks-oak-lawn-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,37,coffee | Coffee & Tea,2.5,41.705014,-87.739939,True,False,False,$$,10301 S Cicero,,,Oak Lawn,60453,US,IL,"10301 S Cicero, Oak Lawn, IL 60453",+17084257240,(708) 425-7240,2122.7221852761973
xypCmZGXwNwayGla_geIAA,The Reservoir,Uptown,the-reservoir-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/WK_NP2m_ECNBXvLZqJaIHA/o.jpg,False,https://www.yelp.com/biz/the-reservoir-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,363,"newamerican | American (New), bars | Bars",4.0,41.9620989014783,-87.6517045497894,True,True,False,$$,844 W Montrose Ave,,,Chicago,60613,US,IL,"844 W Montrose Ave, Chicago, IL 60613",+17732754000,(773) 275-4000,397.75106490185425
xzI69_poJyv41psjbXlXpg,Cedars Mediterranean Kitchen,Hyde Park,cedars-mediterranean-kitchen-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/O5P3ElA9UIcasHDXRkNZ3w/o.jpg,False,https://www.yelp.com/biz/cedars-mediterranean-kitchen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,300,"mideastern | Middle Eastern, turkish | Turkish, mediterranean | Mediterranean",3.5,41.7999084410129,-87.5962261272235,True,True,False,$$,1206 E 53rd St,,,Chicago,60615,US,IL,"1206 E 53rd St, Chicago, IL 60615",+17733246227,(773) 324-6227,840.3070165098819
xz_fN-RBEr7vluofckk9tA,Margie's Candies,Ravenswood,margies-candies-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/3yva_ZeZJ2zWqk-iy1nhNw/o.jpg,False,https://www.yelp.com/biz/margies-candies-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,566,"desserts | Desserts, icecream | Ice Cream & Frozen Yogurt, chocolate | Chocolatiers & Shops",4.0,41.96136359509,-87.674943597189,True,False,False,$,1813 W Montrose Ave,,,Chicago,60613,US,IL,"1813 W Montrose Ave, Chicago, IL 60613",+17733480400,(773) 348-0400,1151.4710997820087
xzuE1HbMsqMPzIUraHObTw,Cork Lounge,Roscoe Village,cork-lounge-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/s9ukSy-LECzErEhLCbwn0Q/o.jpg,False,https://www.yelp.com/biz/cork-lounge-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,74,lounges | Lounges,4.0,41.94718,-87.67494,False,False,False,$,1822 W Addison St,,,Chicago,60613,US,IL,"1822 W Addison St, Chicago, IL 60613",+17734045318,(773) 404-5318,1161.55890654254
y-pzOqhEpkthmS7xmDasww,Sweet Virginia's Kitchen,Ravenswood,sweet-virginias-kitchen-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/N8CtLbPJvROJo_XXfr7LOg/o.jpg,False,https://www.yelp.com/biz/sweet-virginias-kitchen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,80,"bbq | Barbeque, breakfast_brunch | Breakfast & Brunch, tradamerican | American (Traditional)",4.5,41.9757173402054,-87.6791458949447,True,False,False,$$,5131 N Damen Ave,,,Chicago,60625,US,IL,"5131 N Damen Ave, Chicago, IL 60625",+17736543223,(773) 654-3223,911.8679154399244
y0B-AArugfrUai3eEG8_3A,Taqueria Moran,Logan Square,taqueria-moran-chicago-3,https://s3-media3.fl.yelpcdn.com/bphoto/ukZuW3NPMXRUInInRpKiqA/o.jpg,False,https://www.yelp.com/biz/taqueria-moran-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,483,mexican | Mexican,4.0,41.9225416867732,-87.6975309006552,True,False,False,$,2226 N California Ave,,,Chicago,60647,US,IL,"2226 N California Ave, Chicago, IL 60647",+17732352663,(773) 235-2663,979.8335709321791
y12ngwgZED8rAy-DII0yzA,West River Cafe,Irving Park,west-river-cafe-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/F4yMxHQA_9P6IjvqAcv3jQ/o.jpg,False,https://www.yelp.com/biz/west-river-cafe-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,180,"diners | Diners, breakfast_brunch | Breakfast & Brunch",4.0,41.9613562524319,-87.7083145827055,True,True,False,$,4400 N Kedzie Ave,,,Chicago,60625,US,IL,"4400 N Kedzie Ave, Chicago, IL 60625",+17738662133,(773) 866-2133,1329.9385558058216
y14sp6Ty83eeoR6gpkNp6Q,Mikkey's 47 Express,Grand Boulevard,mikkeys-47-express-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/LxZIlblzQ57bn-PQerqAPg/o.jpg,False,https://www.yelp.com/biz/mikkeys-47-express-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,5,"desserts | Desserts, burgers | Burgers, chicken_wings | Chicken Wings",3.5,41.809341,-87.613634,True,True,False,,503 E 47th St,,,Chicago,60653,US,IL,"503 E 47th St, Chicago, IL 60653",+17739524082,(773) 952-4082,618.3054911512766
y1DDhDhq74v6UmIhN2S0Dw,Taco Bell,Wicker Park,taco-bell-chicago-45,https://s3-media4.fl.yelpcdn.com/bphoto/HDi9Atb2Hnelx5-MDbA6ZQ/o.jpg,False,https://www.yelp.com/biz/taco-bell-chicago-45?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,104,"mexican | Mexican, hotdogs | Fast Food",3.5,41.90819,-87.673545,True,False,False,$,1439 N Milwaukee Avenue,,,Chicago,60622,US,IL,"1439 N Milwaukee Avenue, Chicago, IL 60622",+17736612607,(773) 661-2607,282.8695216666194
y1wHXFxl20BshDdH9WeOqg,empanadUS,Garfield Ridge,empanadus-la-grange-2,https://s3-media3.fl.yelpcdn.com/bphoto/uBhGurfWW5ikNHedAmoMcw/o.jpg,False,https://www.yelp.com/biz/empanadus-la-grange-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,113,argentine | Argentine,4.0,41.814563,-87.870632,True,True,False,$,22 W Calendar Ct,,,La Grange,60525,US,IL,"22 W Calendar Ct, La Grange, IL 60525",+17084697252,(708) 469-7252,8535.653707949119
y25xd52sC60ywU2TqTxEyw,Trattoria Peppino,Galewood,trattoria-peppino-elmwood-park-4,https://s3-media3.fl.yelpcdn.com/bphoto/DAvHmHXXQOKWAG4nIwlE-A/o.jpg,False,https://www.yelp.com/biz/trattoria-peppino-elmwood-park-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,99,"italian | Italian, salad | Salad, sandwiches | Sandwiches",3.0,41.9088512182373,-87.8125148338977,True,True,False,$$,7440 W North Ave,,,Elmwood Park,60707,US,IL,"7440 W North Ave, Elmwood Park, IL 60707",+17084532155,(708) 453-2155,2132.889052685751
y2I6NCEI5ADBYS8nTVrZlQ,Alta Vista Terrace,Wrigleyville,alta-vista-terrace-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/9wJPHP7B8QarMLn8ZwBKBg/o.jpg,False,https://www.yelp.com/biz/alta-vista-terrace-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,9,localflavor | Local Flavor,4.5,41.952076,-87.656472,False,False,False,,N Alta Vista Ter,,,Chicago,60613,US,IL,"N Alta Vista Ter, Chicago, IL 60613",,,115.52524224626889
y2YPhJsm4ZAOysBVy5k4pg,Rojo Gusano,Albany Park,rojo-gusano-chicago-2,https://s3-media1.fl.yelpcdn.com/bphoto/nrccKCDXNR76SfP1y2JgZg/o.jpg,False,https://www.yelp.com/biz/rojo-gusano-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,224,"latin | Latin American, mexican | Mexican, bars | Bars",4.0,41.9684136,-87.7246131,True,True,False,$$,3830 W Lawrence Ave,,,Chicago,60625,US,IL,"3830 W Lawrence Ave, Chicago, IL 60625",+17735394398,(773) 539-4398,263.11703939702454
y2cGA3WJRn8t3hEddvDJOQ,Sabor Latino,West Garfield Park,sabor-latino-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/NjbVMEfQ-GXFiOFrYDDhzQ/o.jpg,False,https://www.yelp.com/biz/sabor-latino-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,108,puertorican | Puerto Rican,3.0,41.910086,-87.721954,True,True,False,$,3810 W N Ave,,,Chicago,60647,US,IL,"3810 W N Ave, Chicago, IL 60647",+17732275254,(773) 227-5254,3774.1661659804145
